hospital_id,official_name,filing_number,alias,normalized_alias,kind,evidence_status,source_url,accessed_at,valid_from,valid_to
cnha-cfdi-d1c01b8cc0a8033364f88bcba241cded,沧州市人民医院（沧州市人民医院互联网医院；沧州医学高等专科学校附属医院）,药临床机构备字2020000117,沧州市人民医院,沧州市人民医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-d1cbd5a0c0a80333642087a673b30388,如皋市人民医院,药临床机构备字2025000200,如皋市人民医院,如皋市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-d1cea293c0a8033304b65bd6a90046cd,淄博市中医医院,药临床机构备字2020000812,淄博市中医医院,淄博市中医医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d204cf89c0a80333142ba437f7cadffd,厦门大学附属厦门眼科中心,药临床机构备字2020000203,厦门大学附属厦门眼科中心,厦门大学附属厦门眼科中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,,
cnha-cfdi-d2ad60e9c0a803336e853006acd5c5dc,沭阳医院,药临床机构备字2020000666,沭阳医院,沭阳医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-d2e77adec0a8023311162069d00628f8,西安市中医医院,药临床机构备字2021000013,西安市中医医院,西安市中医医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-d35127e7c0a803337f0e333096a038fd,玉林市第一人民医院,药临床机构备字2020000606,玉林市第一人民医院,玉林市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-d35bf17fc0a803333e796dac894c00a1,重庆市巴南区人民医院,药临床机构备字2022000081,重庆市巴南区人民医院,重庆市巴南区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-d35eebd7c0a8033371afaada8883b6d4,沈阳市第一人民医院,药临床机构备字2020000757,沈阳市第一人民医院,沈阳市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d3a7de8ac0a803332ae265949d8bca90,南宁市第二人民医院,药临床机构备字2020000660,南宁市第二人民医院,南宁市第二人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-d3a9d7c0c0a803331a71b2fdb2cc332b,吉林省中医药科学院第一临床医院,药临床机构备字2020000673,吉林省中医药科学院第一临床医院,吉林省中医药科学院第一临床医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-d3c805cfc0a803335dd7054cfca7533b,武威市凉州医院,药临床机构备字2025000103,武威市凉州医院,武威市凉州医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-d3cc74a8c0a803330bc6c45e9a492924,岳阳市人民医院,药临床机构备字2020000698,岳阳市人民医院,岳阳市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d409275ec0a8033362815d7e987a881b,南京明基医院/南京医科大学附属明基医院,药临床机构备字2020000264,南京明基医院/南京医科大学附属明基医院,南京明基医院南京医科大学附属明基医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-d40c9a97c0a803333fd740025b3ab787,广西壮族自治区胸科医院(广西壮族自治区第四人民医院、广西壮族自治区结核病医院）,药临床机构备字2023000056,广西壮族自治区胸科医院(广西壮族自治区第四人民医院、广西壮族自治区结核病医院）,广西壮族自治区胸科医院广西壮族自治区第四人民医院、广西壮族自治区结核病医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d40c9a97c0a803333fd740025b3ab787,广西壮族自治区胸科医院(广西壮族自治区第四人民医院、广西壮族自治区结核病医院）,药临床机构备字2023000056,广西壮族自治区第四人民医院,广西壮族自治区第四人民医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d40c9a97c0a803333fd740025b3ab787,广西壮族自治区胸科医院(广西壮族自治区第四人民医院、广西壮族自治区结核病医院）,药临床机构备字2023000056,广西壮族自治区结核病医院,广西壮族自治区结核病医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d40c9a97c0a803333fd740025b3ab787,广西壮族自治区胸科医院(广西壮族自治区第四人民医院、广西壮族自治区结核病医院）,药临床机构备字2023000056,广西壮族自治区胸科医院,广西壮族自治区胸科医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d427264cc0a803337deb68a49c3011b9,昭通市中医医院,药临床机构备字2025000045,昭通市中医医院,昭通市中医医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-d4284320c0a803332b63b232de6c87b9,苏州九龙医院,药临床机构备字2020000489,苏州九龙医院,苏州九龙医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-d4368104c0a803337aedda0cebf8af26,山东医药大学附属医院,药临床机构备字2020000784,山东医药大学附属医院,山东医药大学附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d43858cbc0a8033319cad9ef63a5c695,中国人民解放军新疆军区总医院,药临床机构备字2025000196,中国人民解放军新疆军区总医院,中国人民解放军新疆军区总医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-d468ed53c0a803332256f5a491c23413,广州皇家丽肿瘤医院,药临床机构备字2022000104,广州皇家丽肿瘤医院,广州皇家丽肿瘤医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-d470c97ec0a8033333f317f5f812dfca,怀化市中心医院（怀化市肿瘤医院）,药临床机构备字2020000774,怀化市中心医院（怀化市肿瘤医院）,怀化市中心医院怀化市肿瘤医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d470c97ec0a8033333f317f5f812dfca,怀化市中心医院（怀化市肿瘤医院）,药临床机构备字2020000774,怀化市肿瘤医院,怀化市肿瘤医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d470c97ec0a8033333f317f5f812dfca,怀化市中心医院（怀化市肿瘤医院）,药临床机构备字2020000774,怀化市中心医院,怀化市中心医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d48108dac0a803337f4d71ec54d78055,眉山市东坡区人民医院,药临床机构备字2023000170,眉山市东坡区人民医院,眉山市东坡区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-d482f73ec0a8033332700273742c74b6,上海交通大学医学院附属仁济医院,药临床机构备字2020000105,上海交通大学医学院附属仁济医院,上海交通大学医学院附属仁济医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-d486557dc0a803334a7d843a2fae6110,中国人民解放军联勤保障部队第九六〇医院,药临床机构备字2020000818,中国人民解放军联勤保障部队第九六〇医院,中国人民解放军联勤保障部队第九六〇医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d489f971c0a8033378d3244b216aa85e,商洛市中心医院,药临床机构备字2026000119,商洛市中心医院,商洛市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,,
cnha-cfdi-d4996488c0a8033325a3e53943dbb474,大冶市人民医院,药临床机构备字2026000135,大冶市人民医院,大冶市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,,
cnha-cfdi-d49b2a5bc0a8033301b02dd184a25056,伊犁哈萨克自治州友谊医院,药临床机构备字2024000156,伊犁哈萨克自治州友谊医院,伊犁哈萨克自治州友谊医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d4a9ee61c0a80333582be7ffc893406e,河南黄河科技学院附属医院,药临床机构备字2024000204,河南黄河科技学院附属医院,河南黄河科技学院附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-d4b3289cc0a803335a7e6c8b4b707530,沈阳兴齐眼科医院,药临床机构备字2020000416,沈阳兴齐眼科医院,沈阳兴齐眼科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-d4b655a6c0a8033312b4dc43fb7dd94e,安顺三O二医院,药临床机构备字2024000159,安顺三O二医院,安顺三o二医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d4b86629c0a803336e995356cd7958fa,杭州市萧山区第一人民医院,药临床机构备字2022000013,杭州市萧山区第一人民医院,杭州市萧山区第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-d4e24934c0a80333474caa00d5a27f68,重庆海吉亚医院,药临床机构备字2024000054,重庆海吉亚医院,重庆海吉亚医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-d4e4676fc0a8033321e4930751598241,鹰潭市人民医院,药临床机构备字2024000059,鹰潭市人民医院,鹰潭市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d4f871ffc0a803332e2cf20554b73891,重庆市第五人民医院,药临床机构备字2025000008,重庆市第五人民医院,重庆市第五人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-d5075ebec0a803330e5091c568c53c3d,东南大学附属中大医院,药临床机构备字2020000804,东南大学附属中大医院,东南大学附属中大医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d5122990c0a80333589ddb9764637cbf,伊春市第一医院（伊春市儿童医院）,药临床机构备字2026000137,伊春市第一医院（伊春市儿童医院）,伊春市第一医院伊春市儿童医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,,
cnha-cfdi-d5122990c0a80333589ddb9764637cbf,伊春市第一医院（伊春市儿童医院）,药临床机构备字2026000137,伊春市儿童医院,伊春市儿童医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,,
cnha-cfdi-d5122990c0a80333589ddb9764637cbf,伊春市第一医院（伊春市儿童医院）,药临床机构备字2026000137,伊春市第一医院,伊春市第一医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,,
cnha-cfdi-d5127947c0a8033358f7a7ead710c9ad,枣庄市妇幼保健院(枣庄市儿童医院、枣庄市立第三医院),药临床机构备字2024000118,枣庄市妇幼保健院(枣庄市儿童医院、枣庄市立第三医院),枣庄市妇幼保健院枣庄市儿童医院、枣庄市立第三医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d5127947c0a8033358f7a7ead710c9ad,枣庄市妇幼保健院(枣庄市儿童医院、枣庄市立第三医院),药临床机构备字2024000118,枣庄市儿童医院,枣庄市儿童医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d5127947c0a8033358f7a7ead710c9ad,枣庄市妇幼保健院(枣庄市儿童医院、枣庄市立第三医院),药临床机构备字2024000118,枣庄市立第三医院,枣庄市立第三医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d5127947c0a8033358f7a7ead710c9ad,枣庄市妇幼保健院(枣庄市儿童医院、枣庄市立第三医院),药临床机构备字2024000118,枣庄市妇幼保健院,枣庄市妇幼保健院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d5145855c0a8033370794d513cd3ba26,广州开发区医院,药临床机构备字2024000019,广州开发区医院,广州开发区医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-d514c8cbc0a803337dcdcecd48ec87c9,高平市人民医院,药临床机构备字2024000144,高平市人民医院,高平市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d5313ffbc0a803334a2c3517ad8bfb8d,自贡市第三人民医院,药临床机构备字2023000060,自贡市第三人民医院,自贡市第三人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d53385a2c0a803330d87f10214e6c9e2,漯河市中心医院,药临床机构备字2020000530,漯河市中心医院,漯河市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-d54afa0fc0a80333526b5a363748bd32,广州市红十字会医院,药临床机构备字2020000257,广州市红十字会医院,广州市红十字会医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-d557c782c0a803336076b457de9dd53a,重庆市大足区人民医院,药临床机构备字2023000007,重庆市大足区人民医院,重庆市大足区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d55a698cc0a80333167d133b26293afb,祁阳市人民医院,药临床机构备字2025000021,祁阳市人民医院,祁阳市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-d56b7d1fc0a8033345b453762c44ad9f,淮南东方医院集团总医院,药临床机构备字2022000089,淮南东方医院集团总医院,淮南东方医院集团总医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-d5c307d8c0a803337a16265be20f745b,襄阳市第一人民医院,药临床机构备字2020000644,襄阳市第一人民医院,襄阳市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-d5cb4defc0a803333fecda258e2d6be0,新余市人民医院,药临床机构备字2022000148,新余市人民医院,新余市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d5ce49ebc0a803333fc2fa933a041385,山东大学齐鲁医院德州医院（德州市人民医院）,药临床机构备字2021000048,山东大学齐鲁医院德州医院（德州市人民医院）,山东大学齐鲁医院德州医院德州市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-d5ce49ebc0a803333fc2fa933a041385,山东大学齐鲁医院德州医院（德州市人民医院）,药临床机构备字2021000048,德州市人民医院,德州市人民医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-d5ce49ebc0a803333fc2fa933a041385,山东大学齐鲁医院德州医院（德州市人民医院）,药临床机构备字2021000048,山东大学齐鲁医院德州医院,山东大学齐鲁医院德州医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-d5d0a870c0a8033365bd187136c16c8c,烟台毓璜顶医院,药临床机构备字2020000659,烟台毓璜顶医院,烟台毓璜顶医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,药临床机构备字2020000497,北京大学人民医院（北京大学第二临床医学院）,北京大学人民医院北京大学第二临床医学院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,药临床机构备字2020000497,Peking University People's Hospital,pekinguniversitypeopleshospital,english_name,official_source_reviewed,https://english.pkuph.cn/events_detail/581.html,2026-09-05,,
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,药临床机构备字2020000497,北京大学人民医院,北京大学人民医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,药临床机构备字2020000497,北京中央医院,北京中央医院,historical_name,seed_source_reviewed,https://www.pkuph.cn/about,2026-09-04,1918,
cnha-cfdi-d5d39237c0a80333089149662db7a5be,北京大学人民医院（北京大学第二临床医学院）,药临床机构备字2020000497,中央医院,中央医院,historical_name,seed_source_reviewed,https://www.pkuph.cn/Uploads/File/2022/08/17/u62fc978fdbefa.pdf,2026-09-04,1918,
cnha-cfdi-d5f2ded0c0a803331e5830a6b119b487,梅州市第三人民医院,药临床机构备字2026000154,梅州市第三人民医院,梅州市第三人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,,
cnha-cfdi-d624272dc0a80333145e4fbaf6f26c0a,聊城市人民医院,药临床机构备字2020000868,聊城市人民医院,聊城市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d632ec55c0a80333284d41597a64174a,常德市第二人民医院,药临床机构备字2022000179,常德市第二人民医院,常德市第二人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-d63a7634c0a803337e6a2d6f2adc6300,平煤神马医疗集团总医院,药临床机构备字2020000829,平煤神马医疗集团总医院,平煤神马医疗集团总医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d656c589c0a803330d610b282885cedd,上海爱尔眼科医院,药临床机构备字2020000896,上海爱尔眼科医院,上海爱尔眼科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-d666ab32c0a803334ccfef20528e62f8,广东省第二人民医院,药临床机构备字2020000894,广东省第二人民医院,广东省第二人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d666ab32c0a803334ccfef20528e62f8,广东省第二人民医院,药临床机构备字2020000894,广东省应急医院,广东省应急医院,parallel_name,official_source_reviewed,https://www.gd2h.com/site/column/145_1_20.html,2026-09-05,,
cnha-cfdi-d666ab32c0a803334ccfef20528e62f8,广东省第二人民医院,药临床机构备字2020000894,广东省177医院,广东省177医院,historical_name,official_source_reviewed,https://www.gd2h.com/site/column/145_1_20.html,2026-09-05,1998,2004
cnha-cfdi-d666ab32c0a803334ccfef20528e62f8,广东省第二人民医院,药临床机构备字2020000894,解放军177医院,解放军177医院,historical_name,official_source_reviewed,https://www.gd2h.com/site/column/145_1_20.html,2026-09-05,,1998
cnha-cfdi-d67e6dfec0a80333728934bfcd7f4627,海口市人民医院,药临床机构备字2020000464,海口市人民医院,海口市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-d6894b1dc0a80333178b234b78326892,无锡市精神卫生中心,药临床机构备字2020000768,无锡市精神卫生中心,无锡市精神卫生中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d69f82dcc0a803334d7d817d180f6075,达州市中心医院,药临床机构备字2020000086,达州市中心医院,达州市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-d6ba4cbac0a8033371503b4d385c1e0b,兰州市第三人民医院(兰州市老年护理院),药临床机构备字2025000160,兰州市第三人民医院(兰州市老年护理院),兰州市第三人民医院兰州市老年护理院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-d6c9d3afc0a8033360d93290d3e09d1a,陵川县医疗集团,药临床机构备字2025000180,陵川县医疗集团,陵川县医疗集团,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-d6e5aa7ec0a803332577e939dcadca87,河南省立眼科医院,药临床机构备字2022000023,河南省立眼科医院,河南省立眼科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-d6ef24aac0a8033338dc6eae29c3581b,瑞安市人民医院,药临床机构备字2020000706,瑞安市人民医院,瑞安市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-d703f7b2c0a80333000b45283e25b2a3,合肥市第二人民医院,药临床机构备字2020000831,合肥市第二人民医院,合肥市第二人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-d707cae9c0a8033355a48dc114d9c7e4,航天中心医院,药临床机构备字2020000303,航天中心医院,航天中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-d7434d27c0a80333192dfb2546222dcf,临湘市人民医院,药临床机构备字2026000067,临湘市人民医院,临湘市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,,
cnha-cfdi-d7b1c5eec0a80333300fc90c10d1f94b,大连医科大学附属第二医院,药临床机构备字2020000393,大连医科大学附属第二医院,大连医科大学附属第二医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-d7dcf2d3c0a803336c1272d3e27e695d,东莞市第七人民医院,药临床机构备字2025000182,东莞市第七人民医院,东莞市第七人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-d87420afc0a803331673e487ee2b793c,泰安市中医医院,药临床机构备字2020000493,泰安市中医医院,泰安市中医医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-d8af413bc0a8033313f312bcc99a8298,包头市肿瘤医院,药临床机构备字2023000157,包头市肿瘤医院,包头市肿瘤医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-d8d43cd3c0a8033351e07eeea9ac79cb,首都医科大学附属复兴医院,药临床机构备字2024000073,首都医科大学附属复兴医院,首都医科大学附属复兴医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d8e8e5a9c0a8033360c7a6adc87439df,七台河市人民医院,药临床机构备字2024000065,七台河市人民医院,七台河市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-d90372dac0a8033328cd044048b35dea,运城同德医院,药临床机构备字2025000205,运城同德医院,运城同德医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
