hospital_id,official_name,candidate_alias,source_url,status,reason
cnha-cfdi-00d8af18c0a803330e3c694eb2196aae,临清市人民医院,People’s Hospital of Linqing,https://ror.org/01j2e9t73,review_required,Reference-only name; not approved for resolution
cnha-cfdi-01483885c0a80333753cc766ecffe4b4,湖北省妇幼保健院（湖北省妇女儿童医院）,Hubei MCH,https://ror.org/03323pz98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-01483885c0a80333753cc766ecffe4b4,湖北省妇幼保健院（湖北省妇女儿童医院）,Hubei Province Hospital,https://ror.org/03323pz98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-01483885c0a80333753cc766ecffe4b4,湖北省妇幼保健院（湖北省妇女儿童医院）,Hubei Provincial Women and Children's Hospital,https://ror.org/03323pz98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-019d275ec0a803337282d3a0c06b7c4c,三亚中心医院（海南省第三人民医院）,Sanya Central Hospital,https://ror.org/03t65z939,review_required,Reference-only name; not approved for resolution
cnha-cfdi-019d275ec0a803337282d3a0c06b7c4c,三亚中心医院（海南省第三人民医院）,The Third People's Hospital of Hainan Province,https://ror.org/03t65z939,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0204cf4ec0a8033354aff48acff76e63,襄阳市中医医院（襄阳市中医药研究所）,襄阳市中医药研究所,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-021e8132c0a8033359bc9e716a57d0a7,南方医科大学中西医结合医院,Southern Hospital of Integrated Traditional Chinese and Western Medicine,https://ror.org/030xn5j74,review_required,Reference-only name; not approved for resolution
cnha-cfdi-021e8132c0a8033359bc9e716a57d0a7,南方医科大学中西医结合医院,TCM-Intigrated Cancer Center of Southern Medical University,https://ror.org/030xn5j74,review_required,Reference-only name; not approved for resolution
cnha-cfdi-02943794c0a80333107ca198e86e5766,中国中医科学院眼科医院,China Academy of Traditional Chinese Medicine Hospital of Ophthalmology,https://ror.org/04x5anb81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-034b5767c0a803337498df639f33cbd4,陕西省第二人民医院,Second Peoples Hospital of Shaanxi Province,https://ror.org/03hwa6484,review_required,Reference-only name; not approved for resolution
cnha-cfdi-035af3a9c0a80333643874c85a536742,成都医学院第一附属医院,First Affiliated Hospital of Chengdu Medical College,https://ror.org/03jckbw05,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0368c31ec0a803332e3a00811faed34d,宾县人民医院  (宾县医共体总医院）,宾县医共体总医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-037384d3c0a803331f397cbb06c31c7e,宁波市第六医院,Ningbo No.6 Hospital,https://ror.org/054qnke07,review_required,Reference-only name; not approved for resolution
cnha-cfdi-03936a7cc0a803336ea258b096c459d4,中国中医科学院西苑医院,Xiyuan Hospital,https://ror.org/02y0vze35,review_required,Reference-only name; not approved for resolution
cnha-cfdi-042323dec0a8033323262e1b2d9a6d4c,威海市妇幼保健院,Weihai Maternal and Child Health Hospital,https://ror.org/0384ea937,review_required,Reference-only name; not approved for resolution
cnha-cfdi-042323dec0a8033323262e1b2d9a6d4c,威海市妇幼保健院,Weihai Municipal Second Hospital,https://ror.org/0384ea937,review_required,Reference-only name; not approved for resolution
cnha-cfdi-04e3be8bc0a80333183ed2b535c3e007,邢台市骨科医院（华北医疗健康集团邢台总医院  华北医疗健康集团邢台总医院互联网医院）,华北医疗健康集团邢台总医院  华北医疗健康集团邢台总医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-066b931bc0a8033351202887a2fd71fa,中国医科大学附属第一医院,First Affiliated Hospital of China Medical University,https://ror.org/04wjghj95,review_required,Reference-only name; not approved for resolution
cnha-cfdi-066b931bc0a8033351202887a2fd71fa,中国医科大学附属第一医院,First Hospital of China Medical University,https://ror.org/04wjghj95,review_required,Reference-only name; not approved for resolution
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,绍兴市妇幼保健院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,Shaoxing City Women and Children Hospital,https://ror.org/01hvjym56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,"Shaoxing City, MCH",https://ror.org/01hvjym56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,Shaoxing Maternity & Child Health Hospital,https://ror.org/01hvjym56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0760f716c0a8033319b4c71d741cd396,南通大学附属医院,Affiliated Hospital of Nantong University,https://ror.org/001rahr89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-076aa611c0a803330a764cb7d6874b80,三门县人民医院（三门县人民医院医疗卫生服务共同体）,三门县人民医院医疗卫生服务共同体,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-08832019c0a80333391fcbf3d4e5c1ee,厦门长庚医院,Xiamen Chang Gung Hospital,https://ror.org/048nc2z47,review_required,Reference-only name; not approved for resolution
cnha-cfdi-08a768bdc0a80333736f1b44bd8017df,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,九江市妇幼保健计划生育服务中心,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-08a768bdc0a80333736f1b44bd8017df,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,Daford Hospital,https://ror.org/04knktv12,review_required,Reference-only name; not approved for resolution
cnha-cfdi-08a768bdc0a80333736f1b44bd8017df,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,Jiujiang Maternal and Child Care Centres,https://ror.org/04knktv12,review_required,Reference-only name; not approved for resolution
cnha-cfdi-08be960ec0a8033305d325d8cfa7b761,广东省职业病防治院,Guangdong Provincial Occupational Disease Prevention Hospital,https://ror.org/00d9m6s48,review_required,Reference-only name; not approved for resolution
cnha-cfdi-09f3032ac0a8033300069fa609075bf2,北京大学口腔医院,Peking University Stomatological Hospital,https://ror.org/00s2xkh70,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0b0c702ac0a803331bfa908b88234450,吉林省人民医院,Jilin People's Hospital,https://ror.org/00n5w1596,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0b0c702ac0a803331bfa908b88234450,吉林省人民医院,People 's Hospital of Jilin Province,https://ror.org/00n5w1596,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0b707dd0c0a8033311cd017b78273291,潍坊市人民医院,Weifang People's Hospital,https://ror.org/01xd2tj29,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0b91b6edc0a8033315b41f749cbdd82f,鄂尔多斯市中心医院（内蒙古自治区超声影像研究所）,内蒙古自治区超声影像研究所,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0c73261fc0a80333131c13ca2a828824,中山大学附属口腔医院,"Hospital of Stomatology, Sun Yat-sen University",https://ror.org/04bswr545,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0cf24949c0a803332821abbd34763079,枣庄市立医院,Zaozhuang Municipal Hospital,https://ror.org/01nvdh647,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0d8fe814c0a8033364c56253e6a6cc5a,西安市红会医院,Xi'an Honghui Hospital,https://ror.org/015bnwc11,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0d8fe814c0a8033364c56253e6a6cc5a,西安市红会医院,Xi'an Red Cross Hospital,https://ror.org/015bnwc11,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0d9e9d19c0a803332f2e459fefe8ecda,大连理工大学附属肿瘤医院（辽宁省肿瘤医院、辽宁省肿瘤研究所）,辽宁省肿瘤研究所,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0d9e9d19c0a803332f2e459fefe8ecda,大连理工大学附属肿瘤医院（辽宁省肿瘤医院、辽宁省肿瘤研究所）,Cancer Hospital of Dalian University of Technology,https://ror.org/05d659s21,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0d9e9d19c0a803332f2e459fefe8ecda,大连理工大学附属肿瘤医院（辽宁省肿瘤医院、辽宁省肿瘤研究所）,Liaoning Cancer Hospital & Institute,https://ror.org/05d659s21,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0db8a76bc0a8033343b0ed0176df3d0f,河南省胸科医院,Henan Provincial Chest Hospital,https://ror.org/04d3sf574,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0db8c151c0a803333837d21b7fdce2c4,兰州市第二人民医院,No. 2 People's Hospital of Lanzhou,https://ror.org/01fxcka27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0db8c151c0a803333837d21b7fdce2c4,兰州市第二人民医院,Second People's Hospital of Lanzhou,https://ror.org/01fxcka27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0db8c151c0a803333837d21b7fdce2c4,兰州市第二人民医院,The No. 2 People's Hospital of Lanzhou,https://ror.org/01fxcka27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0dd597e5c0a803331a246ea40e5a4354,大连市皮肤病医院,Dalian Dermatosis Hospital,https://ror.org/01ta56j94,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0e9edb94c0a8033322217b6117bae902,温州医科大学附属眼视光医院,Affiliated Eye Hospital of Wenzhou Medical College,https://ror.org/000sxmx78,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0e9edb94c0a8033322217b6117bae902,温州医科大学附属眼视光医院,Zhejiang Eye Hospital,https://ror.org/000sxmx78,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0eb2c497c0a80333678fd52655b5932e,郑州市妇幼保健院（郑州市妇幼保健计划生育服务中心）,郑州市妇幼保健计划生育服务中心,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0f27c805c0a803332ce19ba6a765712a,济宁市第一人民医院,Jining First People's Hospital,https://ror.org/04gs6v336,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0f27c805c0a803332ce19ba6a765712a,济宁市第一人民医院,Third Branch of Shandong Provincial Hospital,https://ror.org/04gs6v336,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0f27c805c0a803332ce19ba6a765712a,济宁市第一人民医院,United Church of Christ Barco Gate Hospital,https://ror.org/04gs6v336,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0f8bc51bc0a8033318e741ce8ccc0671,南方医科大学口腔医院（广东省口腔医院）,Guangdong Province Stomatological Hospital,https://ror.org/008p85724,review_required,Reference-only name; not approved for resolution
cnha-cfdi-0f96ca2bc0a80333003c85b5667dfb42,长沙市第四医院(长沙市中西医结合医院）,Fourth Hospital of Changsha,https://ror.org/01wkath48,review_required,Reference-only name; not approved for resolution
cnha-cfdi-111a51ebc0a8033351ddc3e578d4d069,株洲市中心医院,Zhuzhou Central Hospital,https://ror.org/03prq2784,review_required,Reference-only name; not approved for resolution
cnha-cfdi-111a51ebc0a8033351ddc3e578d4d069,株洲市中心医院,Zhuzhou City First Hospital,https://ror.org/03prq2784,review_required,Reference-only name; not approved for resolution
cnha-cfdi-124252dcc0a803335ad779336a44cff3,内蒙古自治区中医医院,Inner Mongolia Autonomous Region Hospital of Traditional Chinese Medicine,https://ror.org/05bxbrn63,review_required,Reference-only name; not approved for resolution
cnha-cfdi-12783270c0a8033304ea9c2064167117,新乡市中心医院,Xinxiang Central Hospital,https://ror.org/006zn6z18,review_required,Reference-only name; not approved for resolution
cnha-cfdi-12783270c0a8033304ea9c2064167117,新乡市中心医院,Xinxiang City Center Hospital,https://ror.org/006zn6z18,review_required,Reference-only name; not approved for resolution
cnha-cfdi-128a5901c0a80333093113a0926102fe,柳州市人民医院,Liuzhou General Hospital,https://ror.org/00er4d216,review_required,Reference-only name; not approved for resolution
cnha-cfdi-12ae2e13c0a803333503d61b7562910d,绍兴市人民医院,Shaoxing People's Hospital,https://ror.org/05v58y004,review_required,Reference-only name; not approved for resolution
cnha-cfdi-12ccb55bc0a80333400cfcf6fc52306b,上海市儿童医院,Shanghai Children's Hospital,https://ror.org/05pea1m70,review_required,Reference-only name; not approved for resolution
cnha-cfdi-12ccb55bc0a80333400cfcf6fc52306b,上海市儿童医院,Underprivileged Children's Hospital,https://ror.org/05pea1m70,review_required,Reference-only name; not approved for resolution
cnha-cfdi-138b56c4c0a803330e40ef24ba80d41f,复旦大学附属儿科医院,CHFU,https://ror.org/05n13be63,review_required,Reference-only name; not approved for resolution
cnha-cfdi-138b56c4c0a803330e40ef24ba80d41f,复旦大学附属儿科医院,Fudan Children's Hospital,https://ror.org/05n13be63,review_required,Reference-only name; not approved for resolution
cnha-cfdi-13c9eaf7c0a8033352df6dbdc89113dd,天津市环湖医院,Tianjin Huanhu Hospital,https://ror.org/00q6wbs64,review_required,Reference-only name; not approved for resolution
cnha-cfdi-13c9eaf7c0a8033352df6dbdc89113dd,天津市环湖医院,Tianjin Lake Hospital,https://ror.org/00q6wbs64,review_required,Reference-only name; not approved for resolution
cnha-cfdi-13cd3688c0a8033335a695c8d55c6e3d,长沙市第一医院,The First Hospital of Changsha,https://ror.org/01sy5t684,review_required,Reference-only name; not approved for resolution
cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156,杭州市红十字会医院,Hangzhou Charity Hospital,https://ror.org/03mh75s52,review_required,Reference-only name; not approved for resolution
cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156,杭州市红十字会医院,Hangzhou Red Cross Hospital,https://ror.org/03mh75s52,review_required,Reference-only name; not approved for resolution
cnha-cfdi-140c2c6dc0a803335ca95ef2d57d3156,杭州市红十字会医院,Zhejiang Province Traditional Chinese Medicine Hospital,https://ror.org/03mh75s52,review_required,Reference-only name; not approved for resolution
cnha-cfdi-14eee6b9c0a803333bb0df60448de8df,云南省曲靖中心医院、曲靖市第一人民医院、云南省曲靖中心医院互联网医院,云南省曲靖中心医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-14f98835c0a8033379ddb915cbbb848e,温州市人民医院,Charity Catholic Church hospital,https://ror.org/04jmysw33,review_required,Reference-only name; not approved for resolution
cnha-cfdi-14f98835c0a8033379ddb915cbbb848e,温州市人民医院,Wenzhou City People's Hospital,https://ror.org/04jmysw33,review_required,Reference-only name; not approved for resolution
cnha-cfdi-14f98835c0a8033379ddb915cbbb848e,温州市人民医院,Wenzhou Third People's Hospital,https://ror.org/04jmysw33,review_required,Reference-only name; not approved for resolution
cnha-cfdi-168a48d3c0a8033313f5bb254f89a644,柳州市妇幼保健院,Liuzhou MCH,https://ror.org/00fbwv278,review_required,Reference-only name; not approved for resolution
cnha-cfdi-168a48d3c0a8033313f5bb254f89a644,柳州市妇幼保健院,Liuzhou Maternal and Child Health Hospital,https://ror.org/00fbwv278,review_required,Reference-only name; not approved for resolution
cnha-cfdi-16da30a1c0a80333093840cbb76504fe,宝鸡市中心医院,Baoji City Central Hospital,https://ror.org/05xfh8p29,review_required,Reference-only name; not approved for resolution
cnha-cfdi-17863a03c0a803336d8f6df97549f453,中山大学中山眼科中心海南眼科医院,Hainan Eye Hospital,https://ror.org/03k18qw23,review_required,Reference-only name; not approved for resolution
cnha-cfdi-178e4af7c0a80333007a1e99b7a2da53,广西壮族自治区人民医院,The People's Hospital of Guangxi Zhuang Autonomous Region,https://ror.org/02aa8kj12,review_required,Reference-only name; not approved for resolution
cnha-cfdi-17b5389ac0a803330905d83b03a684c5,河南中医药大学第一附属医院,First Affiliated Hospital of Henan University of TCM,https://ror.org/059c9vn90,review_required,Reference-only name; not approved for resolution
cnha-cfdi-17b5389ac0a803330905d83b03a684c5,河南中医药大学第一附属医院,First Affiliated Hospital of Henan University of Traditional Chinese Medicine,https://ror.org/059c9vn90,review_required,Reference-only name; not approved for resolution
cnha-cfdi-17b5389ac0a803330905d83b03a684c5,河南中医药大学第一附属医院,河南中医学院第一医院,https://ror.org/059c9vn90,review_required,Reference-only name; not approved for resolution
cnha-cfdi-17c9c043c0a803330faf5ff5d6ea395b,甘肃省中医院,Gansu Provincial Hospital of TCM,https://ror.org/03j8e1479,review_required,Reference-only name; not approved for resolution
cnha-cfdi-185fd820c0a803336e62e2b6638280c9,昆明同仁医院,Kunming Tongren Hospital,https://ror.org/00sash423,review_required,Reference-only name; not approved for resolution
cnha-cfdi-18cb6e9ac0a8033363b0753f3cba5eee,广州医科大学附属市八医院(广州市第八人民医院、广州市肝病医院、广州市第八人民医院互联网医院）,广州市第八人民医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-18cb6e9ac0a8033363b0753f3cba5eee,广州医科大学附属市八医院(广州市第八人民医院、广州市肝病医院、广州市第八人民医院互联网医院）,Guangzhou Eighth People's Hospital,https://ror.org/0534awx66,review_required,Reference-only name; not approved for resolution
cnha-cfdi-190386fcc0a803330e2442e89ea33fa7,广元市第一人民医院,First People's Hospital of Guangyuan,https://ror.org/004v3m339,review_required,Reference-only name; not approved for resolution
cnha-cfdi-190386fcc0a803330e2442e89ea33fa7,广元市第一人民医院,Guangyuan First People's Hospital,https://ror.org/004v3m339,review_required,Reference-only name; not approved for resolution
cnha-cfdi-190386fcc0a803330e2442e89ea33fa7,广元市第一人民医院,The First People's Hospital of Guangyuan,https://ror.org/004v3m339,review_required,Reference-only name; not approved for resolution
cnha-cfdi-19a53ca3c0a80333786702fab1fece99,宁夏回族自治区人民医院,Ningxia Hui Autonomous Region Peoples Hospital,https://ror.org/01g8cdp94,review_required,Reference-only name; not approved for resolution
cnha-cfdi-19a53ca3c0a80333786702fab1fece99,宁夏回族自治区人民医院,Ningxia Peoples Hospital,https://ror.org/01g8cdp94,review_required,Reference-only name; not approved for resolution
cnha-cfdi-19e0f103c0a803336ebd2c700e31ac50,常德市第一人民医院,The First People's Hospital of Changde,https://ror.org/02h2ywm64,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1afe040bc0a803331139421223856a6e,中山市人民医院,Zhongshan People's Hospital,https://ror.org/01x5dfh38,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1b0d359fc0a803334a1c241e97d2032c,南昌大学第二附属医院,No.2 Affiliated Hospital of Nanchang University,https://ror.org/01nxv5c88,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1b0d359fc0a803334a1c241e97d2032c,南昌大学第二附属医院,Second Affiliated Hospital of Nanchang University,https://ror.org/01nxv5c88,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1b72ddd0c0a8033374b1791f5e1fde99,新泰市人民医院,Xintai People's Hospital,https://ror.org/02qyk0j27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1bd3b346c0a803330b01fa75ffa558e9,浙江大学医学院附属口腔医院,Zhejiang Province Stomatological Hospital,https://ror.org/02yk7ya44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1bd3b346c0a803330b01fa75ffa558e9,浙江大学医学院附属口腔医院,Zhejiang University Medical College Affiliated Stomatological Hospital,https://ror.org/02yk7ya44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1cfbfac5c0a8033324d864d23361f2eb,中山市第二人民医院,Zhongshan City Second People's Hospital,https://ror.org/01abmka80,review_required,Reference-only name; not approved for resolution
cnha-cfdi-1d1f6fa7c0a803337dca45f72ac95976,常熟市第二人民医院,CSEY,https://ror.org/029ys9z53,review_required,Reference-only name; not approved for resolution
